22.5575,151
22.5925,146
22.6275,149
22.6625,142
22.6975,144
22.7325,151
22.7675,151
22.8025,149
22.8375,135
22.8725,125
22.9075,159
22.9425,144
22.9775,149
23.0125,121
23.0475,128
23.0825,117
23.1175,123
23.1525,125
23.1875,119
23.2225,132
23.2575,146
23.2925,149
23.3275,135
23.3625,139
23.3975,144
23.4325,137
23.4675,125
23.5025,146
23.5375,125
23.5725,146
23.6075,125
23.6425,121
23.6775,164
23.7125,137
23.7475,128
23.7825,104
23.8175,125
23.8525,108
23.8875,130
23.9225,123
23.9575,106
23.9925,112
24.0275,137
24.0625,149
24.0975,139
24.1325,142
24.1675,108
24.2025,135
24.2375,117
24.2725,106
24.3075,132
24.3425,125
24.3775,125
24.4125,127
24.4475,131
24.4825,136
24.5175,142
24.5525,108
24.5875,110
24.6225,121
24.6575,112
24.6925,117
24.7275,114
24.7625,123
24.7975,130
24.8325,110
24.8675,114
24.9025,144
24.9375,112
24.9725,112
25.0075,112
25.0425,114
25.0775,112
25.1125,121
25.1475,112
25.1825,121
25.2175,94
25.2525,142
25.2875,110
25.3225,117
25.3575,112
25.3925,130
25.4275,139
25.4625,98
25.4975,132
25.5325,104
25.5675,112
25.6025,139
25.6375,100
25.6725,117
25.7075,119
25.7425,102
25.7775,125
25.8125,119
25.8475,132
25.8825,110
25.9175,110
25.9525,117
25.9875,132
26.0225,112
26.0575,130
26.0925,121
26.1275,121
26.1625,123
26.1975,117
26.2325,130
26.2675,135
26.3025,121
26.3375,104
26.3725,121
26.4075,149
26.4425,112
26.4775,123
26.5125,139
26.5475,142
26.5825,145
26.6175,141
26.6525,137
26.6875,135
26.7225,130
26.7575,112
26.7925,125
26.8275,121
26.8625,112
26.8975,128
26.9325,112
26.9675,102
27.0025,130
27.0375,135
27.0725,117
27.1075,139
27.1425,142
27.1775,121
27.2125,125
27.2475,130
27.2825,125
27.3175,128
27.3525,132
27.3875,125
27.4225,117
27.4575,108
27.4925,110
27.5275,146
27.5625,121
27.5975,121
27.6325,106
27.6675,130
27.7025,139
27.7375,121
27.7725,114
27.8075,110
27.8425,117
27.8775,128
27.9125,135
27.9475,117
27.9825,121
28.0175,117
28.0525,137
28.0875,123
28.1225,137
28.1575,114
28.1925,137
28.2275,166
28.2625,121
28.2975,128
28.3325,135
28.3675,112
28.4025,121
28.4375,119
28.4725,130
28.5075,123
28.5425,123
28.5775,108
28.6125,144
28.6475,130
28.6825,119
28.7175,112
28.7525,125
28.7875,121
28.8225,112
28.8575,106
28.8925,121
28.9275,110
28.9625,117
28.9975,128
29.0325,119
29.0675,114
29.1025,123
29.1375,108
29.1725,132
29.2075,121
29.2425,123
29.2775,125
29.3125,123
29.3475,128
29.3825,130
29.4175,154
29.4525,157
29.4875,161
29.5225,164
29.5575,166
29.5925,167
29.6275,123
29.6625,121
29.6975,110
29.7325,112
29.7675,114
29.8025,100
29.8375,106
29.8725,106
29.9075,94
29.9425,96
29.9775,85
30.0125,125
30.0475,100
30.0825,96
30.1175,102
30.1525,112
30.1875,98
30.2225,102
30.2575,96
30.2925,86
30.3275,110
30.3625,96
30.3975,110
30.4325,92
30.4675,106
30.5025,85
30.5375,106
30.5725,98
30.6075,102
30.6425,98
30.6775,117
30.7125,106
30.7475,108
30.7825,90
30.8175,94
30.8525,96
30.8875,96
30.9225,92
30.9575,108
30.9925,102
31.0275,88
31.0625,117
31.0975,123
31.1325,96
31.1675,108
31.2025,96
31.2375,98
31.2725,85
31.3075,88
31.3425,98
31.3775,104
31.4125,86
31.4475,104
31.4825,86
31.5175,85
31.5525,98
31.5875,86
31.6225,92
31.6575,104
31.6925,94
31.7275,94
31.7625,121
31.7975,104
31.8325,98
31.8675,102
31.9025,83
31.9375,110
31.9725,119
32.0075,117
32.0425,137
32.0775,156
32.1125,144
32.1475,119
32.1825,110
32.2175,98
32.2525,355
32.2875,106
32.3225,117
32.3575,128
32.3925,130
32.4275,88
32.4625,86
32.4975,98
32.5325,90
32.5675,96
32.6025,100
32.6375,90
32.6725,88
32.7075,85
32.7425,94
32.7775,86
32.8125,86
32.8475,92
32.8825,90
32.9175,93
32.9525,92
32.9875,90
33.0225,76
33.0575,83
33.0925,96
33.1275,90
33.1625,85
33.1975,92
33.2325,96
33.2675,98
33.3025,83
33.3375,94
33.3725,77
33.4075,100
33.4425,94
33.4775,100
33.5125,112
33.5475,88
33.5825,90
33.6175,98
33.6525,98
33.6875,90
33.7225,92
33.7575,96
33.7925,83
33.8275,85
33.8625,85
33.8975,83
33.9325,88
33.9675,85
34.0025,108
34.0375,94
34.0725,86
34.1075,94
34.1425,92
34.1775,108
34.2125,110
34.2475,92
34.2825,94
34.3175,92
34.3525,108
34.3875,104
34.4225,100
34.4575,117
34.4925,102
34.5275,100
34.5625,100
34.5975,551
34.6325,94
34.6675,100
34.7025,110
34.7375,102
34.7725,92
34.8075,85
34.8425,108
34.8775,86
34.9125,90
34.9475,110
34.9825,92
